Match ID,dbpedia_uid,forbes_uid,dbpedia_company,forbes_company,Similarity Score,dbpedia_fobes_uids
dbpedia_forbes_3589,DBPedia_3588,Forbes_625,Saber Interactive,International Paper,67,DBPedia_3588Forbes_625
dbpedia_forbes_5493,DBPedia_5492,Forbes_1705,Nunavut Liquor and Cannabis Commission,Adani Transmission,46,DBPedia_5492Forbes_1705
dbpedia_forbes_8767,DBPedia_8766,Forbes_1361,Giottiline,LEG Immobilien AG,59,DBPedia_8766Forbes_1361
dbpedia_forbes_6390,DBPedia_6389,Forbes_43,Pfleiderer,Pfizer,62,DBPedia_6389Forbes_43
dbpedia_forbes_3773,DBPedia_3772,Forbes_1262,Aukett Swanke,Akbank,53,DBPedia_3772Forbes_1262
dbpedia_forbes_6183,DBPedia_6182,Forbes_554,Asons,Aon,75,DBPedia_6182Forbes_554
dbpedia_forbes_3495,DBPedia_3494,Forbes_410,Interwetten,Heineken,53,DBPedia_3494Forbes_410
dbpedia_forbes_3267,DBPedia_3266,Forbes_1437,Vigor Industrial,Thor Industries,71,DBPedia_3266Forbes_1437
dbpedia_forbes_9257,DBPedia_9256,Forbes_959,Apetito,Aptiv,67,DBPedia_9256Forbes_959
dbpedia_forbes_3553,DBPedia_3552,Forbes_1883,Eneco,Tenneco,83,DBPedia_3552Forbes_1883
dbpedia_forbes_10315,DBPedia_10314,Forbes_861,Watania,Atlantia,80,DBPedia_10314Forbes_861
dbpedia_forbes_10432,DBPedia_10431,Forbes_673,Fabrika automobila Priboj,Porsche Automobil Holding,56,DBPedia_10431Forbes_673
dbpedia_forbes_1726,DBPedia_1725,Forbes_697,ADTRAN,Safran,67,DBPedia_1725Forbes_697
dbpedia_forbes_7048,DBPedia_7047,Forbes_153,Telia Company,Deere & Company,69,DBPedia_7047Forbes_153
dbpedia_forbes_1639,DBPedia_1638,Forbes_1711,Takenaka Corporation,Sumec Corporation,70,DBPedia_1638Forbes_1711
dbpedia_forbes_10341,DBPedia_10340,Forbes_1162,White Castle (restaurant),Darden Restaurants,63,DBPedia_10340Forbes_1162
dbpedia_forbes_4258,DBPedia_4257,Forbes_430,Inspire Brands,Imperial Brands,69,DBPedia_4257Forbes_430
dbpedia_forbes_9195,DBPedia_9194,Forbes_1712,Praxair,Aramark,57,DBPedia_9194Forbes_1712
dbpedia_forbes_9416,DBPedia_9415,Forbes_695,Globant,Global Payments,64,DBPedia_9415Forbes_695
dbpedia_forbes_7850,DBPedia_7849,Forbes_998,Dnata UK,Dentsu,57,DBPedia_7849Forbes_998
dbpedia_forbes_8070,DBPedia_8069,Forbes_1496,Charming Shoppes,Vipshop Holdings,56,DBPedia_8069Forbes_1496
dbpedia_forbes_554,DBPedia_553,Forbes_1951,Trisa,Steris,73,DBPedia_553Forbes_1951
dbpedia_forbes_9812,DBPedia_9811,Forbes_1854,Greenland Airport Authority,Airports of Thailand,64,DBPedia_9811Forbes_1854
dbpedia_forbes_7106,DBPedia_7105,Forbes_1455,Polish State Railways,West Japan Railway,62,DBPedia_7105Forbes_1455
dbpedia_forbes_4884,DBPedia_4883,Forbes_775,AAK (company),Baker Hughes Company,65,DBPedia_4883Forbes_775
dbpedia_forbes_7492,DBPedia_7491,Forbes_1680,Boustead Singapore,Singapore Airlines,61,DBPedia_7491Forbes_1680
dbpedia_forbes_2579,DBPedia_2578,Forbes_1325,Greatpac,APA,55,DBPedia_2578Forbes_1325
dbpedia_forbes_9810,DBPedia_9809,Forbes_439,Icelandair Group,Michelin Group,73,DBPedia_9809Forbes_439
dbpedia_forbes_2190,DBPedia_2189,Forbes_375,Woolworths New Zealand,Woolworths,62,DBPedia_2189Forbes_375
dbpedia_forbes_8142,DBPedia_8141,Forbes_625,PocketBook International,International Paper,74,DBPedia_8141Forbes_625
dbpedia_forbes_8391,DBPedia_8390,Forbes_1530,Ruler Foods,US Foods,74,DBPedia_8390Forbes_1530
dbpedia_forbes_8301,DBPedia_8300,Forbes_819,Veolia Transport Nederland,Yang Ming Marine Transport,58,DBPedia_8300Forbes_819
dbpedia_forbes_3175,DBPedia_3174,Forbes_657,National Semiconductor,NXP Semiconductors,75,DBPedia_3174Forbes_657
dbpedia_forbes_5424,DBPedia_5423,Forbes_657,Hua Hong Semiconductor,NXP Semiconductors,75,DBPedia_5423Forbes_657
dbpedia_forbes_1654,DBPedia_1653,Forbes_619,Translink (Northern Ireland),Northern Trust,60,DBPedia_1653Forbes_619
dbpedia_forbes_7918,DBPedia_7917,Forbes_1700,Atresmedia,ResMed,75,DBPedia_7917Forbes_1700
dbpedia_forbes_9080,DBPedia_9079,Forbes_1245,Green Bank (Texas),Bank of Greece,67,DBPedia_9079Forbes_1245
dbpedia_forbes_8428,DBPedia_8427,Forbes_1662,Calgon Carbon,Harbin Bank,58,DBPedia_8427Forbes_1662
dbpedia_forbes_9079,DBPedia_9078,Forbes_1920,Springland,Parkland,67,DBPedia_9078Forbes_1920
dbpedia_forbes_1340,DBPedia_1339,Forbes_621,Cohen & Steers,China Steel,70,DBPedia_1339Forbes_621
dbpedia_forbes_2936,DBPedia_2935,Forbes_1211,Italdesign Giugiaro,TransDigm Group,53,DBPedia_2935Forbes_1211
dbpedia_forbes_3590,DBPedia_3589,Forbes_628,Mizkan,Meituan ,62,DBPedia_3589Forbes_628
dbpedia_forbes_5288,DBPedia_5287,Forbes_1693,Organon & Co.,Organon,82,DBPedia_5287Forbes_1693
dbpedia_forbes_10002,DBPedia_10001,Forbes_1843,Davies Turner,Trade Desk,61,DBPedia_10001Forbes_1843
dbpedia_forbes_6732,DBPedia_6731,Forbes_818,99 Cents Only Stores,Stora Enso,60,DBPedia_6731Forbes_818
dbpedia_forbes_10662,DBPedia_10661,Forbes_810,RPT Realty,Sumitomo Realty,64,DBPedia_10661Forbes_810
dbpedia_forbes_9341,DBPedia_9340,Forbes_230,Comair (South Africa),Southern Company,57,DBPedia_9340Forbes_230
dbpedia_forbes_505,DBPedia_504,Forbes_695,Tyro Payments,Global Payments,57,DBPedia_504Forbes_695
dbpedia_forbes_2568,DBPedia_2567,Forbes_1662,Clean Harbors,Harbin Bank,58,DBPedia_2567Forbes_1662
dbpedia_forbes_9958,DBPedia_9957,Forbes_1868,Saputo Inc.,Saputo,75,DBPedia_9957Forbes_1868
dbpedia_forbes_6490,DBPedia_6489,Forbes_1798,Core & Main,Korea Zinc,63,DBPedia_6489Forbes_1798
dbpedia_forbes_9821,DBPedia_9820,Forbes_1759,IGA Supermarkets (Australia),Avenue Supermarts,60,DBPedia_9820Forbes_1759
dbpedia_forbes_7673,DBPedia_7672,Forbes_760,Gandi,Sandvik,67,DBPedia_7672Forbes_760
dbpedia_forbes_7453,DBPedia_7452,Forbes_1616,Capriotti's,SDIC Capital,61,DBPedia_7452Forbes_1616
dbpedia_forbes_4174,DBPedia_4173,Forbes_179,Marvin's Magic,América Móvil,56,DBPedia_4173Forbes_179
dbpedia_forbes_5416,DBPedia_5415,Forbes_1310,Bolsa Nacional Agropecuaria,Arab National Bank,62,DBPedia_5415Forbes_1310
dbpedia_forbes_8393,DBPedia_8392,Forbes_726,Vindija (company),Coal India,72,DBPedia_8392Forbes_726
dbpedia_forbes_4138,DBPedia_4137,Forbes_1866,T. Hasegawa,Hanwa,53,DBPedia_4137Forbes_1866
dbpedia_forbes_537,DBPedia_536,Forbes_589,B.L. Harbert International,Baxter International,80,DBPedia_536Forbes_589
dbpedia_forbes_7416,DBPedia_7415,Forbes_328,Perficient,Richemont,63,DBPedia_7415Forbes_328
dbpedia_forbes_4931,DBPedia_4930,Forbes_383,Flowserve,Fiserv,67,DBPedia_4930Forbes_383
dbpedia_forbes_6389,DBPedia_6388,Forbes_1729,Bausch Health,Bausch Health Companies,72,DBPedia_6388Forbes_1729
dbpedia_forbes_5725,DBPedia_5724,Forbes_323,A1 Telekom Austria Group,Altria Group,61,DBPedia_5724Forbes_323
dbpedia_forbes_3504,DBPedia_3503,Forbes_1490,Riversdale Mining,Newcrest Mining,62,DBPedia_3503Forbes_1490
dbpedia_forbes_8900,DBPedia_8899,Forbes_204,Ottakar's,SAIC Motor,53,DBPedia_8899Forbes_204
dbpedia_forbes_4513,DBPedia_4512,Forbes_1284,Poundland,Popular,62,DBPedia_4512Forbes_1284
dbpedia_forbes_8310,DBPedia_8309,Forbes_1976,Impul,Ampol ,60,DBPedia_8309Forbes_1976
dbpedia_forbes_8491,DBPedia_8490,Forbes_817,Pull&Bear,Ball,62,DBPedia_8490Forbes_817
dbpedia_forbes_6507,DBPedia_6506,Forbes_115,Versace,Oracle,62,DBPedia_6506Forbes_115
dbpedia_forbes_8651,DBPedia_8650,Forbes_1133,SimCorp,Scor,73,DBPedia_8650Forbes_1133
dbpedia_forbes_10453,DBPedia_10452,Forbes_256,Northern Tier Energy,NextEra Energy,65,DBPedia_10452Forbes_256
dbpedia_forbes_3069,DBPedia_3068,Forbes_861,Plantaže,Atlantia,62,DBPedia_3068Forbes_861
dbpedia_forbes_5561,DBPedia_5560,Forbes_692,SPARX Group,Sinopharm Group,77,DBPedia_5560Forbes_692
dbpedia_forbes_4496,DBPedia_4495,Forbes_142,Schmitz Cargobull,Charles Schwab,52,DBPedia_4495Forbes_142
dbpedia_forbes_9085,DBPedia_9084,Forbes_496,Komatsu Limited,Komatsu,64,DBPedia_9084Forbes_496
dbpedia_forbes_2513,DBPedia_2512,Forbes_615,Laird plc,Delta Air Lines,50,DBPedia_2512Forbes_615
dbpedia_forbes_7798,DBPedia_7797,Forbes_1711,Water Utilities Corporation,Sumec Corporation,64,DBPedia_7797Forbes_1711
dbpedia_forbes_10492,DBPedia_10491,Forbes_766,"Luce, Forward, Hamilton & Scripps",Haitong Securities,51,DBPedia_10491Forbes_766
dbpedia_forbes_10152,DBPedia_10151,Forbes_1449,GenieKnows,ServiceNow,60,DBPedia_10151Forbes_1449
dbpedia_forbes_3490,DBPedia_3489,Forbes_361,Companhia Zaffari,Kraft Heinz Company,61,DBPedia_3489Forbes_361
dbpedia_forbes_5145,DBPedia_5144,Forbes_1590,Songzio,Shionogi,67,DBPedia_5144Forbes_1590
dbpedia_forbes_8370,DBPedia_8369,Forbes_537,Bridgepoint Group,CBRE Group,67,DBPedia_8369Forbes_537
dbpedia_forbes_1031,DBPedia_1030,Forbes_596,Wyscout,Sysco,67,DBPedia_1030Forbes_596
dbpedia_forbes_4522,DBPedia_4521,Forbes_1214,Bet365,EQT AB,50,DBPedia_4521Forbes_1214
dbpedia_forbes_8267,DBPedia_8266,Forbes_1117,Finarte,Finatis,71,DBPedia_8266Forbes_1117
dbpedia_forbes_2829,DBPedia_2828,Forbes_210,Alvogen,Amgen,67,DBPedia_2828Forbes_210
dbpedia_forbes_143,DBPedia_142,Forbes_419,Degrémont,Aegon,62,DBPedia_142Forbes_419
dbpedia_forbes_2198,DBPedia_2197,Forbes_312,Kumagai Gumi,Macquarie Group,52,DBPedia_2197Forbes_312
dbpedia_forbes_5609,DBPedia_5608,Forbes_365,Lorillard Tobacco Company,Japan Tobacco,58,DBPedia_5608Forbes_365
dbpedia_forbes_6234,DBPedia_6233,Forbes_994,RSC Brands,Yum! Brands,70,DBPedia_6233Forbes_994
dbpedia_forbes_7553,DBPedia_7552,Forbes_990,Macerich,Centrica,62,DBPedia_7552Forbes_990
dbpedia_forbes_7320,DBPedia_7319,Forbes_936,Spyker Cars,Carlsberg,60,DBPedia_7319Forbes_936
dbpedia_forbes_10107,DBPedia_10106,Forbes_1011,Radstock Co-operative Society,Taiwan Cooperative Financial,56,DBPedia_10106Forbes_1011
dbpedia_forbes_2091,DBPedia_2090,Forbes_1711,Ralph Lauren Corporation,Sumec Corporation,68,DBPedia_2090Forbes_1711
dbpedia_forbes_2025,DBPedia_2024,Forbes_739,Market Basket (New England),China Cinda Asset Management,53,DBPedia_2024Forbes_739
dbpedia_forbes_9681,DBPedia_9680,Forbes_158,Green Reefers,Walgreens,55,DBPedia_9680Forbes_158
dbpedia_forbes_1959,DBPedia_1958,Forbes_1911,Diehl Metall,Commercial Metals,55,DBPedia_1958Forbes_1911
dbpedia_forbes_7746,DBPedia_7745,Forbes_1056,Bank of Cyprus,Bank Of Chengdu,69,DBPedia_7745Forbes_1056
dbpedia_forbes_8478,DBPedia_8477,Forbes_1273,CarParts.com,Copart,56,DBPedia_8477Forbes_1273
dbpedia_forbes_8328,DBPedia_8327,Forbes_189,Canadian Imperial Bank of Commerce,Canadian Imperial Bank,79,DBPedia_8327Forbes_189
dbpedia_forbes_3187,DBPedia_3186,Forbes_1963,Red Bull GmbH,Mashreq Bank,48,DBPedia_3186Forbes_1963
dbpedia_forbes_1008,DBPedia_1007,Forbes_1183,Kintetsu World Express,STO Express,61,DBPedia_1007Forbes_1183
dbpedia_forbes_7240,DBPedia_7239,Forbes_750,Narvik Energi,NRG Energy,70,DBPedia_7239Forbes_750
dbpedia_forbes_6130,DBPedia_6129,Forbes_1677,Sunny Optical,Sunny Optical Technology Group,60,DBPedia_6129Forbes_1677
dbpedia_forbes_9544,DBPedia_9543,Forbes_773,U-Haul,HAL Trust,67,DBPedia_9543Forbes_773
dbpedia_forbes_8064,DBPedia_8063,Forbes_1174,Textron Aviation,Textron,61,DBPedia_8063Forbes_1174
dbpedia_forbes_10284,DBPedia_10283,Forbes_804,CMS (law firm),Formosa Chemicals,55,DBPedia_10283Forbes_804
dbpedia_forbes_3039,DBPedia_3038,Forbes_480,Taboola,Talanx,62,DBPedia_3038Forbes_480
dbpedia_forbes_9995,DBPedia_9994,Forbes_502,Bonava,Aviva,55,DBPedia_9994Forbes_502
dbpedia_forbes_1921,DBPedia_1920,Forbes_986,PKU Healthcare,Tenet Healthcare,73,DBPedia_1920Forbes_986
dbpedia_forbes_3491,DBPedia_3490,Forbes_1417,BendBroadband,Liberty Broadband,60,DBPedia_3490Forbes_1417
dbpedia_forbes_5592,DBPedia_5591,Forbes_281,Nutreco,Nutrien,71,DBPedia_5591Forbes_281
dbpedia_forbes_7410,DBPedia_7409,Forbes_109,Sangoma Technologies Corporation,Raytheon Technologies,68,DBPedia_7409Forbes_109
dbpedia_forbes_870,DBPedia_869,Forbes_229,JKX Oil & Gas,Oil & Natural Gas,62,DBPedia_869Forbes_229
dbpedia_forbes_1137,DBPedia_1136,Forbes_23,Ralliart,Walmart,67,DBPedia_1136Forbes_23
dbpedia_forbes_9777,DBPedia_9776,Forbes_37,Domino's Pizza Group,Goldman Sachs Group,62,DBPedia_9776Forbes_37
dbpedia_forbes_3287,DBPedia_3286,Forbes_856,Integrated Medical Systems International,China International Travel Service,62,DBPedia_3286Forbes_856
dbpedia_forbes_7225,DBPedia_7224,Forbes_248,SentinelOne,Exelon,59,DBPedia_7224Forbes_248
dbpedia_forbes_9816,DBPedia_9815,Forbes_923,Hytracc Consulting,Shanghai Construction ,56,DBPedia_9815Forbes_923
dbpedia_forbes_4729,DBPedia_4728,Forbes_344,Fred Loya Insurance,MS&AD Insurance,71,DBPedia_4728Forbes_344
dbpedia_forbes_5739,DBPedia_5738,Forbes_153,Wawa (company),Deere & Company,64,DBPedia_5738Forbes_153
dbpedia_forbes_8167,DBPedia_8166,Forbes_1164,Chiron Corporation,CJ Corporation,81,DBPedia_8166Forbes_1164
dbpedia_forbes_506,DBPedia_505,Forbes_819,Transpower New Zealand,Yang Ming Marine Transport,58,DBPedia_505Forbes_819
dbpedia_forbes_5988,DBPedia_5987,Forbes_1548,Ion Media,Medipal Holdings,64,DBPedia_5987Forbes_1548
dbpedia_forbes_845,DBPedia_844,Forbes_63,Marbo Product,Procter & Gamble,59,DBPedia_844Forbes_63
dbpedia_forbes_8682,DBPedia_8681,Forbes_1098,Stratec Biomedical Systems,Dassault Systemes,56,DBPedia_8681Forbes_1098
dbpedia_forbes_3599,DBPedia_3598,Forbes_883,LuLu Group International,EN+ Group International ,83,DBPedia_3598Forbes_883
dbpedia_forbes_6117,DBPedia_6116,Forbes_696,Diesel & Motor Engineering,China Energy Engineering,62,DBPedia_6116Forbes_696
dbpedia_forbes_10510,DBPedia_10509,Forbes_1076,Heritage Internet Technologies,Agilent Technologies,72,DBPedia_10509Forbes_1076
dbpedia_forbes_891,DBPedia_890,Forbes_435,Société d'études techniques et économiques,The Estée Lauder Companies,48,DBPedia_890Forbes_435
dbpedia_forbes_1023,DBPedia_1022,Forbes_434,National Bank of Malawi,National Bank of Canada,83,DBPedia_1022Forbes_434
dbpedia_forbes_2179,DBPedia_2178,Forbes_1308,Mansour Group,Transurban Group,76,DBPedia_2178Forbes_1308
dbpedia_forbes_7551,DBPedia_7550,Forbes_339,Fresenius Medical Care,Fresenius,58,DBPedia_7550Forbes_339
dbpedia_forbes_8011,DBPedia_8010,Forbes_340,Arts Council England,Marsh & McLennan,59,DBPedia_8010Forbes_340
dbpedia_forbes_100,DBPedia_99,Forbes_14,Samson AG,Samsung Group,64,DBPedia_99Forbes_14
dbpedia_forbes_6766,DBPedia_6765,Forbes_304,Zuora,Nucor,60,DBPedia_6765Forbes_304
dbpedia_forbes_6731,DBPedia_6730,Forbes_32,CMA CGM,Comcast,57,DBPedia_6730Forbes_32
dbpedia_forbes_9609,DBPedia_9608,Forbes_171,ENGIE Brasil,ENGIE ,59,DBPedia_9608Forbes_171
dbpedia_forbes_9648,DBPedia_9647,Forbes_1820,Brazilian Institute of Public Opinion and Statistics,Horizon Therapeutics Public Limited Company,51,DBPedia_9647Forbes_1820
dbpedia_forbes_9548,DBPedia_9547,Forbes_323,Trivago,Altria Group,63,DBPedia_9547Forbes_323
dbpedia_forbes_8654,DBPedia_8653,Forbes_436,MSC Industrial Direct,CNH Industrial,69,DBPedia_8653Forbes_436
dbpedia_forbes_7101,DBPedia_7100,Forbes_783,Piraeus Bank Beograd,China Bohai Bank,61,DBPedia_7100Forbes_783
dbpedia_forbes_2764,DBPedia_2763,Forbes_1788,Giotti Victoria,Hotai Motor,54,DBPedia_2763Forbes_1788
dbpedia_forbes_5249,DBPedia_5248,Forbes_672,NetZero,Neste,67,DBPedia_5248Forbes_672
dbpedia_forbes_1049,DBPedia_1048,Forbes_1257,Metso,Metro,80,DBPedia_1048Forbes_1257
dbpedia_forbes_10289,DBPedia_10288,Forbes_532,Bumble,Bunge,55,DBPedia_10288Forbes_532
dbpedia_forbes_5817,DBPedia_5816,Forbes_1363,Tom Ford (brand),Brown-Forman,62,DBPedia_5816Forbes_1363
dbpedia_forbes_3395,DBPedia_3394,Forbes_1098,John Paul Mitchell Systems,Dassault Systemes,51,DBPedia_3394Forbes_1098
dbpedia_forbes_4191,DBPedia_4190,Forbes_204,Trussardi,SAIC Motor,53,DBPedia_4190Forbes_204
dbpedia_forbes_6000,DBPedia_5999,Forbes_495,Evergreen Marine Corporation,Evergreen Marine Corp. (Taiwan),75,DBPedia_5999Forbes_495
dbpedia_forbes_430,DBPedia_429,Forbes_247,Westfield Group,NatWest Group,71,DBPedia_429Forbes_247
dbpedia_forbes_7234,DBPedia_7233,Forbes_1022,Imperial Energy Corporation,iA Financial Corporation,63,DBPedia_7233Forbes_1022
dbpedia_forbes_559,DBPedia_558,Forbes_742,Alliance Holdings Limited,United Airlines Holdings,78,DBPedia_558Forbes_742
dbpedia_forbes_6040,DBPedia_6039,Forbes_923,Dickstein Shapiro,Shanghai Construction ,53,DBPedia_6039Forbes_923
dbpedia_forbes_2215,DBPedia_2214,Forbes_613,Newbridge Silverware,Warner Bros. Discovery,54,DBPedia_2214Forbes_613
dbpedia_forbes_431,DBPedia_430,Forbes_344,Auto-Owners Insurance,MS&AD Insurance,72,DBPedia_430Forbes_344
dbpedia_forbes_6127,DBPedia_6126,Forbes_1639,Diebold Nixdorf,Nitto Denko,54,DBPedia_6126Forbes_1639
dbpedia_forbes_9793,DBPedia_9792,Forbes_286,PostNord,Posco,62,DBPedia_9792Forbes_286
dbpedia_forbes_3002,DBPedia_3001,Forbes_1562,East African Breweries,West Pharmaceutical Services,60,DBPedia_3001Forbes_1562
dbpedia_forbes_509,DBPedia_508,Forbes_1115,Dar es Salaam Community Bank,Siam Commercial Bank,62,DBPedia_508Forbes_1115
dbpedia_forbes_7840,DBPedia_7839,Forbes_80,Zodiac Aerospace,Zurich Insurance Group,53,DBPedia_7839Forbes_80
dbpedia_forbes_3226,DBPedia_3225,Forbes_1322,Seioglobal,DiDi Global,67,DBPedia_3225Forbes_1322
dbpedia_forbes_1865,DBPedia_1864,Forbes_723,Edenred,Keyence,57,DBPedia_1864Forbes_723
dbpedia_forbes_6746,DBPedia_6745,Forbes_1711,UGI Corporation,Sumec Corporation,81,DBPedia_6745Forbes_1711
dbpedia_forbes_1233,DBPedia_1232,Forbes_608,Prime Vision BV,Hikvision,58,DBPedia_1232Forbes_608
dbpedia_forbes_7348,DBPedia_7347,Forbes_1057,Gi Group Spa,3i Group,70,DBPedia_7347Forbes_1057
dbpedia_forbes_8257,DBPedia_8256,Forbes_1711,Sony Energy Devices Corporation,Sumec Corporation,58,DBPedia_8256Forbes_1711
dbpedia_forbes_5240,DBPedia_5239,Forbes_1155,Navistar,DaVita,71,DBPedia_5239Forbes_1155
dbpedia_forbes_9116,DBPedia_9115,Forbes_517,Nexeya,NetEase,62,DBPedia_9115Forbes_517
dbpedia_forbes_10,DBPedia_9,Forbes_416,Royal Greenland,Greenland Holdings Group,67,DBPedia_9Forbes_416
dbpedia_forbes_336,DBPedia_335,Forbes_1666,Maconomy,Ceconomy,75,DBPedia_335Forbes_1666
dbpedia_forbes_6114,DBPedia_6113,Forbes_311,Edmundson Electrical,American Electric,59,DBPedia_6113Forbes_311
dbpedia_forbes_59,DBPedia_58,Forbes_976,Bausch & Lomb,Bancolombia,64,DBPedia_58Forbes_976
dbpedia_forbes_7073,DBPedia_7072,Forbes_841,James Pascoe Group,Jinke Property Group,63,DBPedia_7072Forbes_841
dbpedia_forbes_5460,DBPedia_5459,Forbes_998,Dentons,Dentsu,77,DBPedia_5459Forbes_998
dbpedia_forbes_422,DBPedia_421,Forbes_1775,Cabot Hosiery Mills,Toll Brothers,56,DBPedia_421Forbes_1775
dbpedia_forbes_452,DBPedia_451,Forbes_1294,Íslandsbanki,Nedbank,67,DBPedia_451Forbes_1294
dbpedia_forbes_4737,DBPedia_4736,Forbes_1040,Go-Ahead Group,Ashtead Group,81,DBPedia_4736Forbes_1040
dbpedia_forbes_5977,DBPedia_5976,Forbes_1373,EYDAP,NetApp,55,DBPedia_5976Forbes_1373
dbpedia_forbes_3609,DBPedia_3608,Forbes_54,Siliconware Precision Industries,Reliance Industries,67,DBPedia_3608Forbes_54
dbpedia_forbes_1381,DBPedia_1380,Forbes_981,GRTgaz,Grupa PZU,53,DBPedia_1380Forbes_981
dbpedia_forbes_5181,DBPedia_5180,Forbes_282,Pine Labs,Investor AB,60,DBPedia_5180Forbes_282
dbpedia_forbes_4034,DBPedia_4033,Forbes_673,AMAG Automobil- und Motoren,Porsche Automobil Holding,55,DBPedia_4033Forbes_673
dbpedia_forbes_6785,DBPedia_6784,Forbes_269,CTEEP,Centene,67,DBPedia_6784Forbes_269
dbpedia_forbes_6806,DBPedia_6805,Forbes_457,Wienerschnitzel,Xcel Energy,54,DBPedia_6805Forbes_457
dbpedia_forbes_3941,DBPedia_3940,Forbes_1164,HNI Corporation,CJ Corporation,76,DBPedia_3940Forbes_1164
dbpedia_forbes_5458,DBPedia_5457,Forbes_1729,Basic Element (company),Bausch Health Companies,68,DBPedia_5457Forbes_1729
dbpedia_forbes_4429,DBPedia_4428,Forbes_361,Crawford & Company,Kraft Heinz Company,63,DBPedia_4428Forbes_361
dbpedia_forbes_8625,DBPedia_8624,Forbes_486,Maytag,Maybank,62,DBPedia_8624Forbes_486
dbpedia_forbes_3333,DBPedia_3332,Forbes_242,Progressive Corporation,Progressive,65,DBPedia_3332Forbes_242
dbpedia_forbes_6356,DBPedia_6355,Forbes_1293,RAFO Onești,Inter Rao,60,DBPedia_6355Forbes_1293
dbpedia_forbes_5934,DBPedia_5933,Forbes_138,Itaú Unibanco,Itaú Unibanco Holding,75,DBPedia_5933Forbes_138
dbpedia_forbes_83,DBPedia_82,Forbes_493,Consolidated Bank of Kenya,Consolidated Edison,67,DBPedia_82Forbes_493
dbpedia_forbes_6312,DBPedia_6311,Forbes_166,Radcom Ltd,Broadcom,67,DBPedia_6311Forbes_166
dbpedia_forbes_2416,DBPedia_2415,Forbes_750,Rex Energy,NRG Energy,80,DBPedia_2415Forbes_750
dbpedia_forbes_4375,DBPedia_4374,Forbes_1729,Sanitarium Health and Wellbeing Company,Bausch Health Companies,48,DBPedia_4374Forbes_1729
dbpedia_forbes_9635,DBPedia_9634,Forbes_901,Fidesco Group,Coles Group,67,DBPedia_9634Forbes_901
dbpedia_forbes_3365,DBPedia_3364,Forbes_910,Beasley Broadcast Group,Avis Budget Group,60,DBPedia_3364Forbes_910
dbpedia_forbes_175,DBPedia_174,Forbes_823,QSound Labs,Absa Group,57,DBPedia_174Forbes_823
dbpedia_forbes_1751,DBPedia_1750,Forbes_1360,Trumpf,Terumo,67,DBPedia_1750Forbes_1360
dbpedia_forbes_7527,DBPedia_7526,Forbes_230,Sloboda (company),Southern Company,65,DBPedia_7526Forbes_230
dbpedia_forbes_3592,DBPedia_3591,Forbes_1012,Andy's Frozen Custard,Constellation Brands,49,DBPedia_3591Forbes_1012
dbpedia_forbes_3520,DBPedia_3519,Forbes_668,Galenika a.d.,Xiamen C&D,55,DBPedia_3519Forbes_668
dbpedia_forbes_7099,DBPedia_7098,Forbes_461,South Jersey Industries,Toyota Industries,70,DBPedia_7098Forbes_461
dbpedia_forbes_8655,DBPedia_8654,Forbes_1303,Gaz de France,Air France-KLM,59,DBPedia_8654Forbes_1303
dbpedia_forbes_5073,DBPedia_5072,Forbes_1824,Ecobank,FinecoBank,82,DBPedia_5072Forbes_1824
dbpedia_forbes_9678,DBPedia_9677,Forbes_928,Green Lake Jewelry Works,American Water Works,50,DBPedia_9677Forbes_928
dbpedia_forbes_4337,DBPedia_4336,Forbes_697,SpartanNash,Safran,59,DBPedia_4336Forbes_697
dbpedia_forbes_3729,DBPedia_3728,Forbes_708,HHLA,Hanwha,60,DBPedia_3728Forbes_708
dbpedia_forbes_10585,DBPedia_10584,Forbes_1711,Tacony Corporation,Sumec Corporation,74,DBPedia_10584Forbes_1711
dbpedia_forbes_10094,DBPedia_10093,Forbes_278,McKesson Europe,McKesson,70,DBPedia_10093Forbes_278
dbpedia_forbes_9742,DBPedia_9741,Forbes_1273,Chopard,Copart,77,DBPedia_9741Forbes_1273
dbpedia_forbes_82,DBPedia_81,Forbes_1527,Commercial Bank of Africa,Commercial Bank of Qatar ,73,DBPedia_81Forbes_1527
dbpedia_forbes_5484,DBPedia_5483,Forbes_432,Destilería Serrallés,General Mills,52,DBPedia_5483Forbes_432
dbpedia_forbes_4965,DBPedia_4964,Forbes_350,Oxford Instruments,Texas Instruments,74,DBPedia_4964Forbes_350
dbpedia_forbes_6838,DBPedia_6837,Forbes_1166,Toppan,Coupang,62,DBPedia_6837Forbes_1166
dbpedia_forbes_2347,DBPedia_2346,Forbes_431,Besix,Boeing,55,DBPedia_2346Forbes_431
dbpedia_forbes_9297,DBPedia_9296,Forbes_1382,Vapiano,VakifBank,62,DBPedia_9296Forbes_1382
dbpedia_forbes_10498,DBPedia_10497,Forbes_1291,Hart Schaffner Marx,Schaeffler,55,DBPedia_10497Forbes_1291
dbpedia_forbes_9057,DBPedia_9056,Forbes_461,Southeast Toyota Distributors,Toyota Industries,57,DBPedia_9056Forbes_461
dbpedia_forbes_7507,DBPedia_7506,Forbes_562,Bestway,Best Buy,67,DBPedia_7506Forbes_562
dbpedia_forbes_541,DBPedia_540,Forbes_697,Agrana,Safran,67,DBPedia_540Forbes_697
