Match ID,dbpedia_uid,sbti_uid,dbpedia_company,sbti_company,Similarity Score,dbpedia_sbti_uids
dbpedia_sbti_7169,DBPedia_7168,SBTI_3016,Pittsburgh Food & Beverage Company,Kinsale Bay Food Company,64,DBPedia_7168SBTI_3016
dbpedia_sbti_5794,DBPedia_5793,SBTI_792,African Bank Limited,Brandix Lanka Limited,73,DBPedia_5793SBTI_792
dbpedia_sbti_6668,DBPedia_6667,SBTI_1153,Great Clips,Colisée Group,61,DBPedia_6667SBTI_1153
dbpedia_sbti_1977,DBPedia_1976,SBTI_5330,FTX (company),Telia Company,75,DBPedia_1976SBTI_5330
dbpedia_sbti_72,DBPedia_71,SBTI_246,Via Rail,Altavia,67,DBPedia_71SBTI_246
dbpedia_sbti_5435,DBPedia_5434,SBTI_5988,VIPRE,Wipro,60,DBPedia_5434SBTI_5988
dbpedia_sbti_4484,DBPedia_4483,SBTI_3175,MOBIpeople,Le Bélier,56,DBPedia_4483SBTI_3175
dbpedia_sbti_8173,DBPedia_8172,SBTI_3035,KLM,KLP,67,DBPedia_8172SBTI_3035
dbpedia_sbti_5189,DBPedia_5188,SBTI_2283,TGW Logistics Group,GRUPO TRANSFESA LOGISTICS,73,DBPedia_5188SBTI_2283
dbpedia_sbti_393,DBPedia_392,SBTI_424,Gentherm Incorporated,ASGN Incorporated,79,DBPedia_392SBTI_424
dbpedia_sbti_6775,DBPedia_6774,SBTI_2256,Zur Rose Group,Groupe Rocher,74,DBPedia_6774SBTI_2256
dbpedia_sbti_334,DBPedia_333,SBTI_2098,Myriad Genetics,Genexis Group,57,DBPedia_333SBTI_2098
dbpedia_sbti_1350,DBPedia_1349,SBTI_1268,Apatin Brewery,Create Corporation,56,DBPedia_1349SBTI_1268
dbpedia_sbti_2236,DBPedia_2235,SBTI_1260,Velvet Ice Cream Company,"Cramer Production Company, Inc.",64,DBPedia_2235SBTI_1260
dbpedia_sbti_9261,DBPedia_9260,SBTI_910,Houston Advanced Research Center,Cancer Research Horizons Limited,59,DBPedia_9260SBTI_910
dbpedia_sbti_1256,DBPedia_1255,SBTI_4033,Jointown Pharmaceutical Group,"ONO PHARMACEUTICAL CO., LTD.",74,DBPedia_1255SBTI_4033
dbpedia_sbti_6023,DBPedia_6022,SBTI_6039,Expro,Xero,67,DBPedia_6022SBTI_6039
dbpedia_sbti_4445,DBPedia_4444,SBTI_5554,Howmet Aerospace,TP Aerospace,79,DBPedia_4444SBTI_5554
dbpedia_sbti_6464,DBPedia_6463,SBTI_5325,Jordan Telecom Group,Telenco Group,73,DBPedia_6463SBTI_5325
dbpedia_sbti_539,DBPedia_538,SBTI_686,CBS News and Stations,BI NEWVISION,55,DBPedia_538SBTI_686
dbpedia_sbti_1954,DBPedia_1953,SBTI_2300,Gueudet,Guerbet,71,DBPedia_1953SBTI_2300
dbpedia_sbti_10575,DBPedia_10574,SBTI_5192,Switch Mobility,Switch Mobility Limited,79,DBPedia_10574SBTI_5192
dbpedia_sbti_4866,DBPedia_4865,SBTI_3182,CYTA,LECTA,67,DBPedia_4865SBTI_3182
dbpedia_sbti_785,DBPedia_784,SBTI_5219,Base (mobile telephony provider),T-Mobile Nederland B.V.,54,DBPedia_784SBTI_5219
dbpedia_sbti_8813,DBPedia_8812,SBTI_952,C. & J. Clark,Carmo A/S,56,DBPedia_8812SBTI_952
dbpedia_sbti_4712,DBPedia_4711,SBTI_5330,Gehl Company,Telia Company,80,DBPedia_4711SBTI_5330
dbpedia_sbti_5390,DBPedia_5389,SBTI_555,HomeStreet Bank,Back Market,62,DBPedia_5389SBTI_555
dbpedia_sbti_6829,DBPedia_6828,SBTI_797,Baird (investment bank),Bregal Investments,67,DBPedia_6828SBTI_797
dbpedia_sbti_3418,DBPedia_3417,SBTI_4313,ProBuild,Probi,77,DBPedia_3417SBTI_4313
dbpedia_sbti_29,DBPedia_28,SBTI_961,Qualtrics,"Carter's, Inc.",57,DBPedia_28SBTI_961
dbpedia_sbti_129,DBPedia_128,SBTI_3164,Sanderson Farms,Lars Partners,64,DBPedia_128SBTI_3164
dbpedia_sbti_1150,DBPedia_1149,SBTI_362,Barrick Gold,"ARC CO., LTD.",64,DBPedia_1149SBTI_362
dbpedia_sbti_3616,DBPedia_3615,SBTI_4946,SSP Group,SMCP GROUP,84,DBPedia_3615SBTI_4946
dbpedia_sbti_9161,DBPedia_9160,SBTI_6018,World of Beer,"World Energy, LLC",69,DBPedia_9160SBTI_6018
dbpedia_sbti_7096,DBPedia_7095,SBTI_206,Dollar Tree,Algar Telecom,58,DBPedia_7095SBTI_206
dbpedia_sbti_426,DBPedia_425,SBTI_510,Avis Budget Group,AVANISTA GROUP,71,DBPedia_425SBTI_510
dbpedia_sbti_6086,DBPedia_6085,SBTI_5121,Angels Costumes,Stutzer&Co. AG,64,DBPedia_6085SBTI_5121
dbpedia_sbti_4094,DBPedia_4093,SBTI_2419,Henderson Land Development,Henderson Land Development Company Limited,76,DBPedia_4093SBTI_2419
dbpedia_sbti_10385,DBPedia_10384,SBTI_3963,Curtiss-Wright,O'right,57,DBPedia_10384SBTI_3963
dbpedia_sbti_1029,DBPedia_1028,SBTI_3496,Raycom Media,Meira Oy,60,DBPedia_1028SBTI_3496
dbpedia_sbti_5538,DBPedia_5537,SBTI_4179,Dessau (engineering),PennEngineering,73,DBPedia_5537SBTI_4179
dbpedia_sbti_10020,DBPedia_10019,SBTI_1355,Hot Dog on a Stick,Danæg Holding A/S,59,DBPedia_10019SBTI_1355
dbpedia_sbti_5080,DBPedia_5079,SBTI_1426,DyStar,deSter,67,DBPedia_5079SBTI_1426
dbpedia_sbti_9705,DBPedia_9704,SBTI_1341,Tandberg,Dalberg,67,DBPedia_9704SBTI_1341
dbpedia_sbti_2815,DBPedia_2814,SBTI_1836,AlarmForce,Farm Frites,57,DBPedia_2814SBTI_1836
dbpedia_sbti_881,DBPedia_880,SBTI_3037,Dine Brands,KMD Brands,76,DBPedia_880SBTI_3037
dbpedia_sbti_4506,DBPedia_4505,SBTI_1242,Corsair Gaming,"CoStar Group, Inc.",60,DBPedia_4505SBTI_1242
dbpedia_sbti_10364,DBPedia_10363,SBTI_1316,Actelion,Cytel Inc.,71,DBPedia_10363SBTI_1316
dbpedia_sbti_9134,DBPedia_9133,SBTI_4001,One Horizon Group,Oilon Group Oy,77,DBPedia_9133SBTI_4001
dbpedia_sbti_826,DBPedia_825,SBTI_2637,Countrywide,Indo Count,67,DBPedia_825SBTI_2637
dbpedia_sbti_3731,DBPedia_3730,SBTI_1278,Affinity Credit Union,Cristal Union,59,DBPedia_3730SBTI_1278
dbpedia_sbti_109,DBPedia_108,SBTI_4567,Quester Tangent Corporation,Rovio Entertainment Corporation,76,DBPedia_108SBTI_4567
dbpedia_sbti_1815,DBPedia_1814,SBTI_336,Assumption Life,apetito (UK) Limited,55,DBPedia_1814SBTI_336
dbpedia_sbti_1343,DBPedia_1342,SBTI_1932,Gaumont Film Company,Ford Motor Company,68,DBPedia_1342SBTI_1932
dbpedia_sbti_5695,DBPedia_5694,SBTI_1143,Coca-Cola Amatil,Coca-Cola HBC AG,69,DBPedia_5694SBTI_1143
dbpedia_sbti_2055,DBPedia_2054,SBTI_5012,Postmedia Network,Specialty Networks,69,DBPedia_2054SBTI_5012
dbpedia_sbti_3494,DBPedia_3493,SBTI_3872,Unit4,NNIT,67,DBPedia_3493SBTI_3872
dbpedia_sbti_2394,DBPedia_2393,SBTI_5657,Unity Technologies,"Uber Technologies, Inc.",72,DBPedia_2393SBTI_5657
dbpedia_sbti_7265,DBPedia_7264,SBTI_343,SIA S.p.A.,APP Sinar Mas,73,DBPedia_7264SBTI_343
dbpedia_sbti_8420,DBPedia_8419,SBTI_2164,Carl Zeiss AG,GoCardless,70,DBPedia_8419SBTI_2164
dbpedia_sbti_8227,DBPedia_8226,SBTI_1497,RR Donnelley,DonePull,60,DBPedia_8226SBTI_1497
dbpedia_sbti_1837,DBPedia_1836,SBTI_2325,HI-LEX,Haldex,67,DBPedia_1836SBTI_2325
dbpedia_sbti_390,DBPedia_389,SBTI_1023,Bauer Kompressoren,Charles Komar & Sons,56,DBPedia_389SBTI_1023
dbpedia_sbti_2425,DBPedia_2424,SBTI_3672,Provida,Movida,77,DBPedia_2424SBTI_3672
dbpedia_sbti_7492,DBPedia_7491,SBTI_4901,Boustead Singapore,Singapore Exchange Limited,59,DBPedia_7491SBTI_4901
dbpedia_sbti_2482,DBPedia_2481,SBTI_5267,Gigaset Communications,Tata Communications Limited,73,DBPedia_2481SBTI_5267
dbpedia_sbti_9335,DBPedia_9334,SBTI_1588,Continental Resources,Ecora Resources PLC,70,DBPedia_9334SBTI_1588
dbpedia_sbti_10302,DBPedia_10301,SBTI_5584,Travelex,TravelPerk,78,DBPedia_10301SBTI_5584
dbpedia_sbti_1821,DBPedia_1820,SBTI_5067,First Hawaiian Bank,Starling Bank,62,DBPedia_1820SBTI_5067
dbpedia_sbti_10055,DBPedia_10054,SBTI_5788,Veolia Environmental Services,Veolia Environnement S.A.,75,DBPedia_10054SBTI_5788
dbpedia_sbti_7321,DBPedia_7320,SBTI_4129,Unison Networks,Palo Alto Networks,61,DBPedia_7320SBTI_4129
dbpedia_sbti_3276,DBPedia_3275,SBTI_4022,Mineral Resources Limited,Omicron Research Limited,69,DBPedia_3275SBTI_4022
dbpedia_sbti_7690,DBPedia_7689,SBTI_3666,Missoni,Morrisons,62,DBPedia_7689SBTI_3666
dbpedia_sbti_7195,DBPedia_7194,SBTI_5699,Southwest Airlines,"United Airlines, Inc.",65,DBPedia_7194SBTI_5699
dbpedia_sbti_10087,DBPedia_10086,SBTI_3484,Meizu,Mediahuis,57,DBPedia_10086SBTI_3484
dbpedia_sbti_7411,DBPedia_7410,SBTI_1225,Beximco Pharma,Corden Pharma,67,DBPedia_7410SBTI_1225
dbpedia_sbti_6473,DBPedia_6472,SBTI_781,Rogers Telecom,BOUYGUES TELECOM,80,DBPedia_6472SBTI_781
dbpedia_sbti_9228,DBPedia_9227,SBTI_2431,Baxter International,Hermès International,82,DBPedia_9227SBTI_2431
dbpedia_sbti_2337,DBPedia_2336,SBTI_3821,Veeam,NEXTEAM,67,DBPedia_2336SBTI_3821
dbpedia_sbti_7711,DBPedia_7710,SBTI_4923,Smart Telecom,SK Telecom,78,DBPedia_7710SBTI_4923
dbpedia_sbti_9789,DBPedia_9788,SBTI_4513,Woolrich,"Ricoh Co., Ltd.",60,DBPedia_9788SBTI_4513
dbpedia_sbti_8587,DBPedia_8586,SBTI_3573,Mikkeller,MillerKnoll,60,DBPedia_8586SBTI_3573
dbpedia_sbti_10299,DBPedia_10298,SBTI_1855,Centerra Gold,Fenergo Ltd.,67,DBPedia_10298SBTI_1855
dbpedia_sbti_9036,DBPedia_9035,SBTI_1135,Ping An Insurance,CNP Assurances,65,DBPedia_9035SBTI_1135
dbpedia_sbti_8819,DBPedia_8818,SBTI_891,Banco Occidental de Descuento,Caixa Geral de Depósitos,54,DBPedia_8818SBTI_891
dbpedia_sbti_9284,DBPedia_9283,SBTI_4313,Urbi,Probi,67,DBPedia_9283SBTI_4313
dbpedia_sbti_296,DBPedia_295,SBTI_5736,ZOTAC,UTAC,67,DBPedia_295SBTI_5736
dbpedia_sbti_610,DBPedia_609,SBTI_3482,Mediaocean,Media6,62,DBPedia_609SBTI_3482
dbpedia_sbti_5204,DBPedia_5203,SBTI_624,Impol Seval,BEFIMMO SA,57,DBPedia_5203SBTI_624
dbpedia_sbti_10215,DBPedia_10214,SBTI_3037,MOM Brands,KMD Brands,80,DBPedia_10214SBTI_3037
dbpedia_sbti_10327,DBPedia_10326,SBTI_5925,Wacker Neuson,Weckerle Machines,60,DBPedia_10326SBTI_5925
dbpedia_sbti_2998,DBPedia_2997,SBTI_1555,DynCorp,Dynasol,57,DBPedia_2997SBTI_1555
dbpedia_sbti_230,DBPedia_229,SBTI_1218,Coop Norge,Coop Sverige AB,64,DBPedia_229SBTI_1218
dbpedia_sbti_5330,DBPedia_5329,SBTI_1669,Canadian Electric Vehicles,Emerson Electric Co.,62,DBPedia_5329SBTI_1669
dbpedia_sbti_1154,DBPedia_1153,SBTI_4990,Rosetta Stone (company),Sonoco Products Company,68,DBPedia_1153SBTI_4990
dbpedia_sbti_6472,DBPedia_6471,SBTI_4489,Prestige Group,RES Group,78,DBPedia_6471SBTI_4489
dbpedia_sbti_6109,DBPedia_6108,SBTI_5367,The Attachmate Group,The Arnotts Group,70,DBPedia_6108SBTI_5367
dbpedia_sbti_5817,DBPedia_5816,SBTI_1918,Tom Ford (brand),Fluid Branding Ltd,62,DBPedia_5816SBTI_1918
dbpedia_sbti_10317,DBPedia_10316,SBTI_5657,Tyler Technologies,"Uber Technologies, Inc.",77,DBPedia_10316SBTI_5657
dbpedia_sbti_6535,DBPedia_6534,SBTI_651,Vienna Beef,Beneva,59,DBPedia_6534SBTI_651
dbpedia_sbti_2372,DBPedia_2371,SBTI_148,Belk,Aibel,67,DBPedia_2371SBTI_148
dbpedia_sbti_8474,DBPedia_8473,SBTI_1592,Costamare,EcoTree,62,DBPedia_8473SBTI_1592
dbpedia_sbti_684,DBPedia_683,SBTI_1875,Findev,Findel,83,DBPedia_683SBTI_1875
dbpedia_sbti_2903,DBPedia_2902,SBTI_2699,Interstate Bakeries,Inter Cars SA,69,DBPedia_2902SBTI_2699
dbpedia_sbti_7440,DBPedia_7439,SBTI_4537,Bosch Rexroth,Robert Bosch GmbH,60,DBPedia_7439SBTI_4537
dbpedia_sbti_7264,DBPedia_7263,SBTI_1888,PV Crystalox Solar,First Solar Inc,61,DBPedia_7263SBTI_1888
dbpedia_sbti_3272,DBPedia_3271,SBTI_2573,Hyundai Card,"HYUNDAI MOBIS Co.,Ltd.",56,DBPedia_3271SBTI_2573
dbpedia_sbti_3366,DBPedia_3365,SBTI_6004,Bouwfonds,WONDER Group,57,DBPedia_3365SBTI_6004
dbpedia_sbti_1729,DBPedia_1728,SBTI_3926,Alumil Aluminium Industry S.A.,Novenco Building & Industry A/S,62,DBPedia_1728SBTI_3926
dbpedia_sbti_2605,DBPedia_2604,SBTI_1066,Chugoku Electric Power Company,"Chuko Electric Co., Ltd.",67,DBPedia_2604SBTI_1066
dbpedia_sbti_593,DBPedia_592,SBTI_4096,Toll Group,Otto Group,80,DBPedia_592SBTI_4096
dbpedia_sbti_2316,DBPedia_2315,SBTI_3912,Northumbrian Water,Northern Ireland Water,65,DBPedia_2315SBTI_3912
dbpedia_sbti_7981,DBPedia_7980,SBTI_3780,Ivory Homes,Neinor Homes,78,DBPedia_7980SBTI_3780
dbpedia_sbti_10309,DBPedia_10308,SBTI_2471,Titan Wind Energy,Hitachi Energy Ltd,69,DBPedia_10308SBTI_2471
dbpedia_sbti_677,DBPedia_676,SBTI_4289,DreamWorks Classics,Premier Is A/S,55,DBPedia_676SBTI_4289
dbpedia_sbti_4338,DBPedia_4337,SBTI_4879,Shimano,SigmaRoc,67,DBPedia_4337SBTI_4879
dbpedia_sbti_4224,DBPedia_4223,SBTI_2588,Raffles Medical Group,ICL Group LTD,65,DBPedia_4223SBTI_2588
dbpedia_sbti_7484,DBPedia_7483,SBTI_4066,Rio Tinto (corporation),Orion Corporation,84,DBPedia_7483SBTI_4066
dbpedia_sbti_10140,DBPedia_10139,SBTI_1723,Equiniti,"Equinix, Inc.",74,DBPedia_10139SBTI_1723
dbpedia_sbti_8609,DBPedia_8608,SBTI_750,Apollo-Optik,Bolloré Logistics,57,DBPedia_8608SBTI_750
dbpedia_sbti_578,DBPedia_577,SBTI_5775,DFCU Bank,vdk bank,71,DBPedia_577SBTI_5775
dbpedia_sbti_2542,DBPedia_2541,SBTI_1664,Element Solutions,Emblem Solutions LLC,76,DBPedia_2541SBTI_1664
dbpedia_sbti_5721,DBPedia_5720,SBTI_5877,OLX,Volex,75,DBPedia_5720SBTI_5877
dbpedia_sbti_4981,DBPedia_4980,SBTI_4163,Partex Group,Pattern Group,80,DBPedia_4980SBTI_4163
dbpedia_sbti_5871,DBPedia_5870,SBTI_2415,AboveNet,Hemnet AB,71,DBPedia_5870SBTI_2415
dbpedia_sbti_3407,DBPedia_3406,SBTI_4323,Progresif,Prologis,59,DBPedia_3406SBTI_4323
dbpedia_sbti_6475,DBPedia_6474,SBTI_2280,Rouses,Grupo Sesé,67,DBPedia_6474SBTI_2280
dbpedia_sbti_1448,DBPedia_1447,SBTI_2189,Geofoto,GoTo,73,DBPedia_1447SBTI_2189
dbpedia_sbti_3492,DBPedia_3491,SBTI_4470,El Sur Ranch,RELAXSHOE SRL,56,DBPedia_3491SBTI_4470
dbpedia_sbti_10115,DBPedia_10114,SBTI_2803,Nails Inc.,Jabil Inc.,78,DBPedia_10114SBTI_2803
dbpedia_sbti_8683,DBPedia_8682,SBTI_4073,Stoneacre Motor Group,ORTEC GROUP,69,DBPedia_8682SBTI_4073
dbpedia_sbti_10032,DBPedia_10031,SBTI_331,Peach John,Aon plc,59,DBPedia_10031SBTI_331
dbpedia_sbti_10080,DBPedia_10079,SBTI_5646,Consolidated Contractors Company,TVS Motor Company Limited,67,DBPedia_10079SBTI_5646
dbpedia_sbti_1949,DBPedia_1948,SBTI_795,Dharmanandan Diamonds,Brd. Hartmann A/S,54,DBPedia_1948SBTI_795
dbpedia_sbti_7686,DBPedia_7685,SBTI_3520,Myer,MERGE,67,DBPedia_7685SBTI_3520
dbpedia_sbti_5878,DBPedia_5877,SBTI_76,Abcam,ACOME,60,DBPedia_5877SBTI_76
dbpedia_sbti_2829,DBPedia_2828,SBTI_248,Alvogen,ALTEN,67,DBPedia_2828SBTI_248
dbpedia_sbti_8366,DBPedia_8365,SBTI_966,Cascades (company),Cascades Inc.,71,DBPedia_8365SBTI_966
dbpedia_sbti_5042,DBPedia_5041,SBTI_338,Earls (restaurant chain),API Restauration,63,DBPedia_5041SBTI_338
dbpedia_sbti_9794,DBPedia_9793,SBTI_1354,PostBank Uganda,Danske Bank,54,DBPedia_9793SBTI_1354
dbpedia_sbti_8834,DBPedia_8833,SBTI_798,Building 19,Breitling,60,DBPedia_8833SBTI_798
dbpedia_sbti_1415,DBPedia_1414,SBTI_1751,Eiken Chemical,Eternis Fine Chemicals,67,DBPedia_1414SBTI_1751
dbpedia_sbti_6027,DBPedia_6026,SBTI_2285,Nippon Kayaku,Gruppo Armani,54,DBPedia_6026SBTI_2285
dbpedia_sbti_6616,DBPedia_6615,SBTI_3935,Endeavour Mining,NRG Energy Inc,60,DBPedia_6615SBTI_3935
dbpedia_sbti_1751,DBPedia_1750,SBTI_5613,Trumpf,True.,60,DBPedia_1750SBTI_5613
dbpedia_sbti_1316,DBPedia_1315,SBTI_4635,Samhall,Sama,73,DBPedia_1315SBTI_4635
dbpedia_sbti_2996,DBPedia_2995,SBTI_1052,Chemdex.com,ChocDecor,60,DBPedia_2995SBTI_1052
dbpedia_sbti_4433,DBPedia_4432,SBTI_4296,Premier Bank Limited,Primark Limited,69,DBPedia_4432SBTI_4296
dbpedia_sbti_4969,DBPedia_4968,SBTI_1696,Helix Energy Solutions Group,"Energy Solution Japan Co., Ltd.",68,DBPedia_4968SBTI_1696
dbpedia_sbti_6457,DBPedia_6456,SBTI_3913,ZF Wind Power Antwerpen,Northern Powergrid,63,DBPedia_6456SBTI_3913
dbpedia_sbti_9340,DBPedia_9339,SBTI_1206,Content Guru,Continental,61,DBPedia_9339SBTI_1206
dbpedia_sbti_5324,DBPedia_5323,SBTI_1385,New York & Company,Deere & Company,69,DBPedia_5323SBTI_1385
dbpedia_sbti_5364,DBPedia_5363,SBTI_4606,Saras S.p.A.,Sacyr S.A.,70,DBPedia_5363SBTI_4606
dbpedia_sbti_3660,DBPedia_3659,SBTI_2361,Gardena (company),Harris Tea Company,73,DBPedia_3659SBTI_2361
dbpedia_sbti_4643,DBPedia_4642,SBTI_3600,Monitise,Mitie,77,DBPedia_4642SBTI_3600
dbpedia_sbti_2455,DBPedia_2454,SBTI_5108,Birmingham Sports Holdings,STP Holding GmbH,62,DBPedia_2454SBTI_5108
dbpedia_sbti_4599,DBPedia_4598,SBTI_1398,Cincinnati Bell,Delmar International Inc,62,DBPedia_4598SBTI_1398
dbpedia_sbti_3335,DBPedia_3334,SBTI_4180,Huntington Bancshares,Penningtons Manches Cooper LLP,55,DBPedia_3334SBTI_4180
dbpedia_sbti_6257,DBPedia_6256,SBTI_3216,IGB Eletrônica,LG Electronics Inc.,71,DBPedia_6256SBTI_3216
dbpedia_sbti_2657,DBPedia_2656,SBTI_934,CRRC Group,Carbery Group,78,DBPedia_2656SBTI_934
dbpedia_sbti_10041,DBPedia_10040,SBTI_1582,Ricola,Ecolab,67,DBPedia_10040SBTI_1582
dbpedia_sbti_3455,DBPedia_3454,SBTI_3645,Uchumi Supermarkets,Moneysupermarket.com Group PLC,53,DBPedia_3454SBTI_3645
dbpedia_sbti_601,DBPedia_600,SBTI_736,Bank M,BNG Bank,71,DBPedia_600SBTI_736
dbpedia_sbti_4326,DBPedia_4325,SBTI_2665,NxStage,Ingager,57,DBPedia_4325SBTI_2665
dbpedia_sbti_1702,DBPedia_1701,SBTI_163,Daimaru,Airbus,62,DBPedia_1701SBTI_163
dbpedia_sbti_1539,DBPedia_1538,SBTI_4458,Geac Computer Corporation,Regency Centers Corporation,77,DBPedia_1538SBTI_4458
dbpedia_sbti_6724,DBPedia_6723,SBTI_215,Galderma,Alleima,67,DBPedia_6723SBTI_215
dbpedia_sbti_8876,DBPedia_8875,SBTI_1954,Nordnet,Fortinet,67,DBPedia_8875SBTI_1954
dbpedia_sbti_5282,DBPedia_5281,SBTI_2699,Gustav Gerster,Inter Cars SA,59,DBPedia_5281SBTI_2699
dbpedia_sbti_6186,DBPedia_6185,SBTI_5764,DoorDash,Van Oord,62,DBPedia_6185SBTI_5764
dbpedia_sbti_2777,DBPedia_2776,SBTI_96,Adecco Group North America,Adecco Group AG,68,DBPedia_2776SBTI_96
dbpedia_sbti_4204,DBPedia_4203,SBTI_3995,Kroger,Ogier,73,DBPedia_4203SBTI_3995
dbpedia_sbti_8191,DBPedia_8190,SBTI_3974,IberiaBank,Oberbank AG,67,DBPedia_8190SBTI_3974
dbpedia_sbti_6456,DBPedia_6455,SBTI_1932,Videoton (company),Ford Motor Company,71,DBPedia_6455SBTI_1932
dbpedia_sbti_9681,DBPedia_9680,SBTI_4197,Green Reefers,Peter Greven Group,65,DBPedia_9680SBTI_4197
dbpedia_sbti_10042,DBPedia_10041,SBTI_5229,Ultralife Corporation,Taisei Corporation,82,DBPedia_10041SBTI_5229
dbpedia_sbti_336,DBPedia_335,SBTI_984,Maconomy,CECONOMY AG,74,DBPedia_335SBTI_984
dbpedia_sbti_1687,DBPedia_1686,SBTI_4461,Tootsie Roll Industries,REHAU Industries SE,71,DBPedia_1686SBTI_4461
dbpedia_sbti_8401,DBPedia_8400,SBTI_1740,Deutsch Group,Esh Group,82,DBPedia_8400SBTI_1740
dbpedia_sbti_1233,DBPedia_1232,SBTI_686,Prime Vision BV,BI NEWVISION,67,DBPedia_1232SBTI_686
dbpedia_sbti_10311,DBPedia_10310,SBTI_1077,Cenveo,CIeNET,67,DBPedia_10310SBTI_1077
dbpedia_sbti_7127,DBPedia_7126,SBTI_2055,Lasta Beograd,Gamuda Berhad,62,DBPedia_7126SBTI_2055
dbpedia_sbti_4473,DBPedia_4472,SBTI_1240,Peet's Coffee,Costa Coffee,64,DBPedia_4472SBTI_1240
dbpedia_sbti_4583,DBPedia_4582,SBTI_5231,Mitsubishi Chemical Holdings,Taishin Financial Holdings,70,DBPedia_4582SBTI_5231
dbpedia_sbti_8139,DBPedia_8138,SBTI_2936,Sonic Healthcare,Karo Healthcare AB,71,DBPedia_8138SBTI_2936
dbpedia_sbti_8055,DBPedia_8054,SBTI_321,Nitro Química,Antaros Medical AB,60,DBPedia_8054SBTI_321
dbpedia_sbti_2608,DBPedia_2607,SBTI_1527,Smith & Nephew,DS Smith,60,DBPedia_2607SBTI_1527
dbpedia_sbti_6850,DBPedia_6849,SBTI_2721,Travers Smith,Intrepid Travel,57,DBPedia_6849SBTI_2721
dbpedia_sbti_1526,DBPedia_1525,SBTI_1644,Mekanism,Elementis,59,DBPedia_1525SBTI_1644
dbpedia_sbti_6290,DBPedia_6289,SBTI_4481,The Student Association of the Norwegian School of Economics,Renesas Electronics Corporation,42,DBPedia_6289SBTI_4481
dbpedia_sbti_3208,DBPedia_3207,SBTI_4611,R.J. Corman Railroad Group,Safilo Group S.p.A.,65,DBPedia_3207SBTI_4611
dbpedia_sbti_6352,DBPedia_6351,SBTI_3479,Transdev S.A.,Meca-Trade Oy,64,DBPedia_6351SBTI_3479
dbpedia_sbti_4485,DBPedia_4484,SBTI_191,Berkshire Hathaway GUARD Insurance Companies,"Albertsons Companies, Inc",53,DBPedia_4484SBTI_191
dbpedia_sbti_1726,DBPedia_1725,SBTI_107,ADTRAN,"ADTRAN, Inc.",75,DBPedia_1725SBTI_107
dbpedia_sbti_9164,DBPedia_9163,SBTI_2356,NanoString Technologies,HARINGTON TECHNOLOGIES,80,DBPedia_9163SBTI_2356
dbpedia_sbti_2718,DBPedia_2717,SBTI_4038,Zynex,Ontex,60,DBPedia_2717SBTI_4038
dbpedia_sbti_6823,DBPedia_6822,SBTI_266,Zotter Schokoladen Manufaktur,Amarant Bakkersholding B.V.,47,DBPedia_6822SBTI_266
dbpedia_sbti_8961,DBPedia_8960,SBTI_5412,The KLIN Group,The Lego Group,79,DBPedia_8960SBTI_5412
dbpedia_sbti_7261,DBPedia_7260,SBTI_2487,Orange Slovensko,Hogan Lovells,62,DBPedia_7260SBTI_2487
dbpedia_sbti_1489,DBPedia_1488,SBTI_1376,Efes Beverage Group,De Beers Group,67,DBPedia_1488SBTI_1376
dbpedia_sbti_6868,DBPedia_6867,SBTI_356,Albaraka Türk,Aramark,63,DBPedia_6867SBTI_356
dbpedia_sbti_8761,DBPedia_8760,SBTI_5678,Music Zone,Umicore,59,DBPedia_8760SBTI_5678
dbpedia_sbti_2602,DBPedia_2601,SBTI_3948,Smartsheet Inc.,"NUMBER THREE, INC.",67,DBPedia_2601SBTI_3948
dbpedia_sbti_6018,DBPedia_6017,SBTI_5379,The Herb Chambers Companies,The Chemours Company,68,DBPedia_6017SBTI_5379
dbpedia_sbti_10236,DBPedia_10235,SBTI_1741,České dráhy,ESKA BV,50,DBPedia_10235SBTI_1741
dbpedia_sbti_2110,DBPedia_2109,SBTI_1920,Merlin Entertainments,Flutter Entertainment plc,74,DBPedia_2109SBTI_1920
dbpedia_sbti_7211,DBPedia_7210,SBTI_475,OHB SE,Atos SE,62,DBPedia_7210SBTI_475
dbpedia_sbti_7448,DBPedia_7447,SBTI_5754,Voxeljet,Valmet,57,DBPedia_7447SBTI_5754
dbpedia_sbti_5491,DBPedia_5490,SBTI_2225,Reinertsen,Greiner AG,60,DBPedia_5490SBTI_2225
dbpedia_sbti_7573,DBPedia_7572,SBTI_1659,Electrotherm,Elma Electronic,67,DBPedia_7572SBTI_1659
dbpedia_sbti_7890,DBPedia_7889,SBTI_2402,Hellenic Aerospace Industry,"HEISEI INDUSTRY CO., LTD",61,DBPedia_7889SBTI_2402
dbpedia_sbti_2162,DBPedia_2161,SBTI_3281,Rototilt Group AB,Loopia Group AB,75,DBPedia_2161SBTI_3281
dbpedia_sbti_10490,DBPedia_10489,SBTI_2263,Grupo Arcor,GRUPO ACOTRAL,83,DBPedia_10489SBTI_2263
dbpedia_sbti_2530,DBPedia_2529,SBTI_6005,Ledo (company),Wood Life Company,76,DBPedia_2529SBTI_6005
dbpedia_sbti_3499,DBPedia_3498,SBTI_1278,Unione Fiduciaria,Cristal Union,67,DBPedia_3498SBTI_1278
