"MatchingRule","Record1Identifier","Record2Identifier","TotalSimilarity","IsMatch","[0] IndustryComparator record1Value","[0] IndustryComparator record2Value","[0] IndustryComparator record1PreprocessedValue","[0] IndustryComparator record2PreprocessedValue","[0] IndustryComparator similarity","[0] IndustryComparator postproccesedSimilarity","[1] CompanyNameComparatorJaroWrinkler record1Value","[1] CompanyNameComparatorJaroWrinkler record2Value","[1] CompanyNameComparatorJaroWrinkler record1PreprocessedValue","[1] CompanyNameComparatorJaroWrinkler record2PreprocessedValue","[1] CompanyNameComparatorJaroWrinkler similarity","[1] CompanyNameComparatorJaroWrinkler postproccesedSimilarity","[2] CountryComparatorJaroWrinkler record1Value","[2] CountryComparatorJaroWrinkler record2Value","[2] CountryComparatorJaroWrinkler record1PreprocessedValue","[2] CountryComparatorJaroWrinkler record2PreprocessedValue","[2] CountryComparatorJaroWrinkler similarity","[2] CountryComparatorJaroWrinkler postproccesedSimilarity"
"LinearCombinationMatchingRule","SBTI_1206","Forbes_585","0.6809575228692875",,,,,,,,"continental","colgate-palmolive","continental","colgate-palmolive","0.7747326203208555","0.7747326203208555","germany","united states","germany","united states","0.6932234432234432","0.6932234432234432"
"LinearCombinationMatchingRule","SBTI_938","Forbes_681","0.7160956690368455",,,,,,,,"carbon+alt+delete","carmax","carbon+alt+delete","carmax","0.8169934640522876","0.8169934640522876","belgium","united states","belgium","united states","0.721001221001221","0.721001221001221"
"LinearCombinationMatchingRule","SBTI_4916","Forbes_78","0.7422799422799422",,,,,,,,"six","siemens","six","siemens","0.8253968253968254","0.8253968253968254","switzerland","germany","switzerland","germany","0.8225108225108224","0.8225108225108224"
"LinearCombinationMatchingRule","SBTI_2639","Forbes_305","0.7145726495726494",,,,,,,,"indra","intercontinentalexchange","indra","intercontinentalexchange","0.8277777777777777","0.8277777777777777","spain","united states","spain","united states","0.6756410256410257","0.6756410256410257"
"LinearCombinationMatchingRule","SBTI_1211","Forbes_1273","0.6716432313206506",,,,,,,,"convatec","copart","convatec","copart","0.7222222222222222","0.7222222222222222","united kingdom (united kingdom)","united states","united kingdom (united kingdom)","united states","0.8304383788254757","0.8304383788254757"
"LinearCombinationMatchingRule","SBTI_1227","Forbes_128","0.6795726495726495",,,,,,,,"cordm","conocophillips","cordm","conocophillips","0.7571428571428571","0.7571428571428571","france","united states","france","united states","0.7478632478632479","0.7478632478632479"
"LinearCombinationMatchingRule","SBTI_1214","Forbes_1035","0.6969444444444444",,,,,,,,"convoy","comerica","convoy","comerica","0.7638888888888888","0.7638888888888888","united states (united statesa)","united states","united states (united statesa)","united states","0.8111111111111112","0.8111111111111112"
"LinearCombinationMatchingRule","SBTI_2702","Forbes_540","0.676060606060606",,,,,,,,"intergamma","infosys","intergamma","infosys","0.7476190476190476","0.7476190476190476","netherlands","india","netherlands","india","0.7636363636363637","0.7636363636363637"
"LinearCombinationMatchingRule","SBTI_1727","Forbes_421","0.6736111111111109",,,,,,,,"eramet","ericsson","eramet","ericsson","0.7638888888888888","0.7638888888888888","france","sweden","france","sweden","0.6944444444444444","0.6944444444444444"
"LinearCombinationMatchingRule","SBTI_2702","Forbes_302","0.723030303030303",,,,,,,,"intergamma","inditex","intergamma","inditex","0.8285714285714285","0.8285714285714285","netherlands","spain","netherlands","spain","0.7151515151515151","0.7151515151515151"
"LinearCombinationMatchingRule","SBTI_1214","Forbes_1273","0.7066666666666666",,,,,,,,"convoy","copart","convoy","copart","0.7777777777777777","0.7777777777777777","united states (united statesa)","united states","united states (united statesa)","united states","0.8111111111111112","0.8111111111111112"
"LinearCombinationMatchingRule","SBTI_5873","Forbes_501","0.7558483183483182",,,,,,,,"vodafoneziggo","vonovia","vodafoneziggo","vonovia","0.8447802197802197","0.8447802197802197","netherlands","germany","netherlands","germany","0.8225108225108224","0.8225108225108224"
"LinearCombinationMatchingRule","SBTI_4911","Forbes_857","0.6946945259042033",,,,,,,,"sipsmith","sika","sipsmith","sika","0.7916666666666667","0.7916666666666667","united kingdom (united kingdom)","switzerland","united kingdom (united kingdom)","switzerland","0.7026392961876833","0.7026392961876833"
"LinearCombinationMatchingRule","SBTI_1211","Forbes_1035","0.743587675765095",,,,,,,,"convatec","comerica","convatec","comerica","0.825","0.825","united kingdom (united kingdom)","united states","united kingdom (united kingdom)","united states","0.8304383788254757","0.8304383788254757"
"LinearCombinationMatchingRule","SBTI_4777","Forbes_828","0.7103174603174603",,,,,,,,"serveo","segro","serveo","segro","0.8222222222222223","0.8222222222222223","spain","united kingdom","spain","united kingdom","0.6738095238095239","0.6738095238095239"
"LinearCombinationMatchingRule","SBTI_4984","Forbes_1152","0.5444444444444443",,,,,,,,"solvay","sodexo","solvay","sodexo","0.7777777777777777","0.7777777777777777","belgium","france","belgium","france","0.0","0.0"
"LinearCombinationMatchingRule","SBTI_5322","Forbes_886","0.6758333333333333",,,,,,,,"teleflex","ternium","teleflex","ternium","0.7559523809523809","0.7559523809523809","united states (united statesa)","luxembourg","united states (united statesa)","luxembourg","0.7333333333333334","0.7333333333333334"
"LinearCombinationMatchingRule","SBTI_3789","Forbes_1683","0.6787229437229436",,,,,,,,"nestlé","next","nestlé","next","0.75","0.75","switzerland","united kingdom","switzerland","united kingdom","0.7686147186147185","0.7686147186147185"
"LinearCombinationMatchingRule","SBTI_3456","Forbes_313","0.717312271062271",,,,,,,,"mayer-network","marubeni","mayer-network","marubeni","0.8016025641025641","0.8016025641025641","germany","japan","germany","japan","0.780952380952381","0.780952380952381"
"LinearCombinationMatchingRule","SBTI_3782","Forbes_47","0.6863636363636362",,,,,,,,"nemera","nestlé","nemera","nestlé","0.7777777777777777","0.7777777777777777","france","switzerland","france","switzerland","0.7095959595959596","0.7095959595959596"
"LinearCombinationMatchingRule","SBTI_3112","Forbes_667","0.6988888888888889",,,,,,,,"kyndryl","kyocera","kyndryl","kyocera","0.8095238095238095","0.8095238095238095","united states (united statesa)","japan","united states (united statesa)","japan","0.6611111111111112","0.6611111111111112"
"LinearCombinationMatchingRule","SBTI_109","Forbes_1454","0.8499415204678362",,,,,,,,"advance auto parts,","advance auto parts","advance auto parts,","advance auto parts","0.9824561403508771","0.9824561403508771","united states (united statesa)","united states","united states (united statesa)","united states","0.8111111111111112","0.8111111111111112"
"LinearCombinationMatchingRule","SBTI_5345","Forbes_1219","0.6355555555555555",,,,,,,,"tereos","terna","tereos","terna","0.7000000000000001","0.7000000000000001","france","italy","france","italy","0.7277777777777779","0.7277777777777779"
"LinearCombinationMatchingRule","SBTI_106","Forbes_1422","0.7322510822510822",,,,,,,,"adp","adecco","adp","adecco","0.8333333333333333","0.8333333333333333","romania","switzerland","romania","switzerland","0.7445887445887446","0.7445887445887446"
"LinearCombinationMatchingRule","SBTI_1230","Forbes_128","0.6525335775335777",,,,,,,,"corialis","conocophillips","corialis","conocophillips","0.7261904761904763","0.7261904761904763","belgium","united states","belgium","united states","0.721001221001221","0.721001221001221"
"LinearCombinationMatchingRule","SBTI_1451","Forbes_287","0.6742063492063491",,,,,,,,"diam","diageo","diam","diageo","0.75","0.75","france","united kingdom","france","united kingdom","0.746031746031746","0.746031746031746"
"LinearCombinationMatchingRule","SBTI_2425","Forbes_453","0.7200793650793651",,,,,,,,"hera","henkel","hera","henkel","0.8055555555555556","0.8055555555555556","italy","germany","italy","germany","0.780952380952381","0.780952380952381"
"LinearCombinationMatchingRule","SBTI_3570","Forbes_104","0.6593939393939394",,,,,,,,"mileway","mitsubishi","mileway","mitsubishi","0.7476190476190476","0.7476190476190476","netherlands","japan","netherlands","japan","0.6803030303030303","0.6803030303030303"
"LinearCombinationMatchingRule","SBTI_5352","Forbes_1219","0.7088172043010752",,,,,,,,"tesco","terna","tesco","terna","0.8","0.8","united kingdom (united kingdom)","italy","united kingdom (united kingdom)","italy","0.7440860215053764","0.7440860215053764"
"LinearCombinationMatchingRule","SBTI_3952","Forbes_304","0.7115170940170941",,,,,,,,"nutrition&santé","nucor","nutrition&santé","nucor","0.8027777777777778","0.8027777777777778","france","united states","france","united states","0.7478632478632479","0.7478632478632479"
"LinearCombinationMatchingRule","SBTI_5392","Forbes_435","0.8622222222222222",,,,,,,,"the estée lauder companies","the estée lauder companies","the estée lauder companies","the estée lauder companies","1.0","1.0","united states (united statesa)","united states","united states (united statesa)","united states","0.8111111111111112","0.8111111111111112"
"LinearCombinationMatchingRule","SBTI_913","Forbes_139","0.7145104895104895",,,,,,,,"canfor","caterpillar","canfor","caterpillar","0.7954545454545454","0.7954545454545454","canada","united states","canada","united states","0.7884615384615385","0.7884615384615385"
"LinearCombinationMatchingRule","SBTI_2986","Forbes_754","0.7245726495726496",,,,,,,,"kering","kellogg","kering","kellogg","0.8214285714285714","0.8214285714285714","france","united states","france","united states","0.7478632478632479","0.7478632478632479"
"LinearCombinationMatchingRule","SBTI_267","Forbes_300","0.7078104575163399",,,,,,,,"amazon","amerisourcebergen","amazon","amerisourcebergen","0.7794117647058824","0.7794117647058824","united states (united statesa)","united states","united states (united statesa)","united states","0.8111111111111112","0.8111111111111112"
"LinearCombinationMatchingRule","SBTI_3600","Forbes_104","0.6544086021505376",,,,,,,,"mitie","mitsubishi","mitie","mitsubishi","0.7333333333333334","0.7333333333333334","united kingdom (united kingdom)","japan","united kingdom (united kingdom)","japan","0.7053763440860215","0.7053763440860215"
"LinearCombinationMatchingRule","SBTI_895","Forbes_1654","0.7322222222222221",,,,,,,,"calyx","castellum","calyx","castellum","0.8222222222222222","0.8222222222222222","united states (united statesa)","sweden","united states (united statesa)","sweden","0.7833333333333333","0.7833333333333333"
"LinearCombinationMatchingRule","SBTI_1206","Forbes_569","0.651944351944352",,,,,,,,"continental","cognizant","continental","cognizant","0.7332852332852333","0.7332852332852333","germany","united states","germany","united states","0.6932234432234432","0.6932234432234432"
"LinearCombinationMatchingRule","SBTI_4930","Forbes_1761","0.7847072879330944",,,,,,,,"sky group","skf group","sky group","skf group","0.9259259259259259","0.9259259259259259","united kingdom (united kingdom)","sweden","united kingdom (united kingdom)","sweden","0.6827956989247312","0.6827956989247312"
"LinearCombinationMatchingRule","SBTI_5802","Forbes_933","0.8999999999999999",,,,,,,,"vestas wind systems","vestas wind systems","vestas wind systems","vestas wind systems","1.0","1.0","denmark","denmark","denmark","denmark","1.0","1.0"
"LinearCombinationMatchingRule","SBTI_1215","Forbes_458","0.6878490028490029",,,,,,,,"cookhouse","corteva","cookhouse","corteva","0.7513227513227514","0.7513227513227514","india","united states","india","united states","0.8096153846153846","0.8096153846153846"
"LinearCombinationMatchingRule","SBTI_2188","Forbes_1288","0.7277777777777776",,,,,,,,"goron","goertek","goron","goertek","0.838095238095238","0.838095238095238","france","china","france","china","0.7055555555555555","0.7055555555555555"
"LinearCombinationMatchingRule","SBTI_1409","Forbes_1660","0.7534004884004882",,,,,,,,"demcointer","dexcom","demcointer","dexcom","0.8388888888888888","0.8388888888888888","tunisia","united states","tunisia","united states","0.8308913308913308","0.8308913308913308"
"LinearCombinationMatchingRule","SBTI_5592","Forbes_685","0.7333333333333333",,,,,,,,"trend","transneft","trend","transneft","0.8222222222222222","0.8222222222222222","china","russia","china","russia","0.788888888888889","0.788888888888889"
"LinearCombinationMatchingRule","SBTI_3877","Forbes_406","0.6360317460317461",,,,,,,,"noblis","nokia","noblis","nokia","0.7000000000000001","0.7000000000000001","united states (united statesa)","finland","united states (united statesa)","finland","0.7301587301587302","0.7301587301587302"
"LinearCombinationMatchingRule","SBTI_1251","Forbes_32","0.6829059829059828",,,,,,,,"covivio","comcast","covivio","comcast","0.7619047619047619","0.7619047619047619","france","united states","france","united states","0.7478632478632479","0.7478632478632479"
"LinearCombinationMatchingRule","SBTI_1391","Forbes_265","0.7333333333333333",,,,,,,,"delfingen","denso","delfingen","denso","0.8222222222222222","0.8222222222222222","france","japan","france","japan","0.788888888888889","0.788888888888889"
"LinearCombinationMatchingRule","SBTI_512","Forbes_1581","0.8622222222222222",,,,,,,,"avantor","avantor","avantor","avantor","1.0","1.0","united states (united statesa)","united states","united states (united statesa)","united states","0.8111111111111112","0.8111111111111112"
"LinearCombinationMatchingRule","SBTI_5058","Forbes_610","0.8622222222222222",,,,,,,,"stanley black & decker","stanley black & decker","stanley black & decker","stanley black & decker","1.0","1.0","united states (united statesa)","united states","united states (united statesa)","united states","0.8111111111111112","0.8111111111111112"
"LinearCombinationMatchingRule","SBTI_5582","Forbes_1211","0.6983213545713546",,,,,,,,"transurban group","transdigm group","transurban group","transdigm group","0.7766414141414142","0.7766414141414142","australia","united states","australia","united states","0.7733618233618234","0.7733618233618234"
"LinearCombinationMatchingRule","SBTI_1230","Forbes_585","0.6674845579257345",,,,,,,,"corialis","colgate-palmolive","corialis","colgate-palmolive","0.7475490196078431","0.7475490196078431","belgium","united states","belgium","united states","0.721001221001221","0.721001221001221"
"LinearCombinationMatchingRule","SBTI_4677","Forbes_57","0.7087037037037036",,,,,,,,"saur","santander","saur","santander","0.787037037037037","0.787037037037037","france","spain","france","spain","0.788888888888889","0.788888888888889"
"LinearCombinationMatchingRule","SBTI_4645","Forbes_14","0.6724035224035223",,,,,,,,"sandvik group","samsung group","sandvik group","samsung group","0.7578347578347578","0.7578347578347578","sweden","south korea","sweden","south korea","0.7095959595959596","0.7095959595959596"
"LinearCombinationMatchingRule","SBTI_1212","Forbes_736","0.7357371794871794",,,,,,,,"conversio","coinbase","conversio","coinbase","0.8300925925925926","0.8300925925925926","australia","united states","australia","united states","0.7733618233618234","0.7733618233618234"
"LinearCombinationMatchingRule","SBTI_4881","Forbes_45","0.7179797979797979",,,,,,,,"signify","sinopec","signify","sinopec","0.8095238095238095","0.8095238095238095","netherlands","china","netherlands","china","0.7565656565656566","0.7565656565656566"
